,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,gesture
0,0.614171028137207,0.829580545425415,-1.6878010455911863e-07,0.5955550670623779,0.814687967300415,-0.01430947333574295,0.5859300494194031,0.7896144390106201,-0.027099549770355225,0.5987361669540405,0.7753005623817444,-0.039711665362119675,0.6192583441734314,0.770637571811676,-0.05037207528948784,0.6131843328475952,0.7322309017181396,-0.019421270117163658,0.6235730648040771,0.6936720013618469,-0.03994886577129364,0.6315368413925171,0.6889764666557312,-0.05288085341453552,0.6364367008209229,0.6973981857299805,-0.059693530201911926,0.6331974267959595,0.7346819043159485,-0.019757457077503204,0.6304177045822144,0.7585223913192749,-0.03978484123945236,0.6170605421066284,0.7843659520149231,-0.04373203590512276,0.6119295954704285,0.7885630130767822,-0.04348442330956459,0.6473262906074524,0.749057412147522,-0.022609803825616837,0.6399231553077698,0.7826651334762573,-0.03755747899413109,0.6249673962593079,0.7994775772094727,-0.03267379477620125,0.6206665635108948,0.7959056496620178,-0.02740459330379963,0.6597906351089478,0.7691775560379028,-0.02768426202237606,0.6494391560554504,0.7989723682403564,-0.03687058761715889,0.6346909999847412,0.8121351599693298,-0.03388959914445877,0.6280291080474854,0.8085474967956543,-0.029432956129312515,RightIndexHook
0,0.6298874020576477,0.8294491767883301,-1.468658012981905e-07,0.6134591102600098,0.8096449375152588,-0.01493318472057581,0.6065553426742554,0.7833755612373352,-0.028683975338935852,0.620401918888092,0.7715302109718323,-0.04219354689121246,0.640277624130249,0.7663334608078003,-0.05382595211267471,0.6351792812347412,0.7289838194847107,-0.021159745752811432,0.64852374792099,0.6881376504898071,-0.04153812676668167,0.655009388923645,0.6848009824752808,-0.0541161373257637,0.6568840146064758,0.6955634951591492,-0.06060381233692169,0.6525896191596985,0.7395520806312561,-0.02200375683605671,0.6558191180229187,0.7559828162193298,-0.0435672290623188,0.6419386267662048,0.7826205492019653,-0.04893016815185547,0.6339036226272583,0.7900515794754028,-0.04934649541974068,0.6642760634422302,0.7584140300750732,-0.02515120431780815,0.6615301966667175,0.7790008783340454,-0.04296591132879257,0.6461975574493408,0.7974186539649963,-0.03936954215168953,0.6392648816108704,0.7966545224189758,-0.03413219749927521,0.6739994287490845,0.7801803946495056,-0.03008229285478592,0.6682888269424438,0.7983112335205078,-0.04109230637550354,0.6541721820831299,0.8105149865150452,-0.03782348707318306,0.6455763578414917,0.8074253797531128,-0.03287249803543091,RightIndexHook
0,0.6378961801528931,0.8261148929595947,-9.405437140230788e-08,0.6206241846084595,0.8052541613578796,-0.019152740016579628,0.612994909286499,0.7799283862113953,-0.03547554835677147,0.6271088719367981,0.7709063291549683,-0.05080833658576012,0.6474581360816956,0.7672093510627747,-0.06403878331184387,0.643072783946991,0.7204320430755615,-0.02534313313663006,0.6549621820449829,0.6849579811096191,-0.046642787754535675,0.663947582244873,0.682593047618866,-0.06016215309500694,0.6690216064453125,0.692982017993927,-0.06766701489686966,0.6611802577972412,0.7323945760726929,-0.025038762018084526,0.6632145047187805,0.7537400126457214,-0.048260703682899475,0.6490134596824646,0.7801791429519653,-0.05514805018901825,0.6409122347831726,0.7859563827514648,-0.056638915091753006,0.6733494400978088,0.7542034387588501,-0.027203258126974106,0.6702778935432434,0.7798141241073608,-0.04661337286233902,0.6543230414390564,0.7974006533622742,-0.04372066259384155,0.6466130614280701,0.7954400181770325,-0.03876461088657379,0.6828641891479492,0.778796374797821,-0.03151605278253555,0.6776499152183533,0.7995522618293762,-0.04405108839273453,0.6631430983543396,0.810448169708252,-0.04106127470731735,0.65351402759552,0.806727409362793,-0.03594902902841568,RightIndexHook
0,0.7121495604515076,0.8217760920524597,2.9762086128926057e-08,0.7144706845283508,0.8004153966903687,-0.023021351546049118,0.7269241809844971,0.7764055728912354,-0.03337547928094864,0.7501097917556763,0.7650381326675415,-0.04163360968232155,0.7699980139732361,0.7581042051315308,-0.0477687269449234,0.7464580535888672,0.728737473487854,-0.01271789614111185,0.7670360803604126,0.692631185054779,-0.027522990480065346,0.7834133505821228,0.6888156533241272,-0.03692583367228508,0.7937265038490295,0.6982026100158691,-0.04097059741616249,0.7556663155555725,0.7473880648612976,-0.006257674191147089,0.7760621309280396,0.7582150101661682,-0.026531318202614784,0.7605597376823425,0.7751165628433228,-0.033830542117357254,0.7463769912719727,0.7790278792381287,-0.03311248496174812,0.7608392238616943,0.768302857875824,-0.0029081013053655624,0.7759665250778198,0.782149612903595,-0.02301371470093727,0.7585665583610535,0.7950922846794128,-0.024408111348748207,0.745472252368927,0.7954513430595398,-0.019023561850190163,0.7615710496902466,0.7872849106788635,-0.0012519456213340163,0.7730103135108948,0.797558605670929,-0.013847710564732552,0.7613712549209595,0.8059815168380737,-0.0129845030605793,0.7505177855491638,0.805162787437439,-0.0076425326988101006,RightIndexHook
0,0.7109643816947937,0.8210419416427612,-3.985205054846119e-09,0.7131966352462769,0.7986204028129578,-0.01975361630320549,0.7249246835708618,0.7744287848472595,-0.029363686218857765,0.7471356987953186,0.7628824710845947,-0.03768132999539375,0.767361044883728,0.7575696706771851,-0.044189561158418655,0.7458575963973999,0.7264257073402405,-0.011042710393667221,0.7654033899307251,0.6907199025154114,-0.0252667348831892,0.7814693450927734,0.686887800693512,-0.03468138352036476,0.7926314473152161,0.6954395771026611,-0.039062246680259705,0.7558491826057434,0.7435088157653809,-0.00632292777299881,0.774795413017273,0.7572426795959473,-0.02597103826701641,0.7591333985328674,0.7750778198242188,-0.0335792638361454,0.745280921459198,0.7799947261810303,-0.03346667438745499,0.761476993560791,0.7641690373420715,-0.004249254707247019,0.7756233215332031,0.7797399163246155,-0.023711105808615685,0.7579197883605957,0.7930125594139099,-0.02507549151778221,0.7447836399078369,0.7946847081184387,-0.01993199996650219,0.7628090977668762,0.7835017442703247,-0.0036266816314309835,0.7742245197296143,0.7942107915878296,-0.015796905383467674,0.7623317837715149,0.8029074668884277,-0.01468594092875719,0.7518623471260071,0.8033592104911804,-0.009268107824027538,RightIndexHook
0,0.6929233074188232,0.8310120105743408,1.0545645245940705e-08,0.6904909014701843,0.8107775449752808,-0.022098790854215622,0.6983422040939331,0.7884025573730469,-0.034146614372730255,0.7209026217460632,0.7774215340614319,-0.04423264414072037,0.7422652840614319,0.7708770632743835,-0.05217006802558899,0.722235918045044,0.7387593984603882,-0.016664812341332436,0.7407806515693665,0.6992293000221252,-0.032285306602716446,0.7561517357826233,0.6974060535430908,-0.04222557321190834,0.7657619714736938,0.7091037034988403,-0.046832505613565445,0.732970654964447,0.7550658583641052,-0.011365205980837345,0.750792384147644,0.7618284225463867,-0.030359836295247078,0.7383588552474976,0.7769466638565063,-0.03754083439707756,0.7260147333145142,0.7802285552024841,-0.03808756545186043,0.7394453287124634,0.7749459743499756,-0.008837404660880566,0.7512134909629822,0.7881174683570862,-0.02763652242720127,0.7357605695724487,0.8007131814956665,-0.029061198234558105,0.7241554260253906,0.800713300704956,-0.02485637739300728,0.7420544624328613,0.7938709855079651,-0.00800321251153946,0.7515303492546082,0.8037190437316895,-0.019791394472122192,0.740005612373352,0.8117220401763916,-0.019023431465029716,0.7297337055206299,0.8104369640350342,-0.0144554628059268,RightIndexHook
0,0.701085090637207,0.8345990180969238,2.1298127705904335e-08,0.7017452120780945,0.8160185813903809,-0.021470561623573303,0.7116196751594543,0.7946245670318604,-0.0327700637280941,0.7329367399215698,0.7845739126205444,-0.042091004550457,0.7528179883956909,0.7792642116546631,-0.0491730272769928,0.7315685153007507,0.7473861575126648,-0.01704217493534088,0.7516639828681946,0.7072849869728088,-0.0334489569067955,0.7680912613868713,0.7084387540817261,-0.04367948696017265,0.7782837152481079,0.7213128805160522,-0.048077233135700226,0.7412703037261963,0.7647693157196045,-0.011401303112506866,0.7591298222541809,0.7744759321212769,-0.030859041959047318,0.7478872537612915,0.7898404002189636,-0.03776079788804054,0.73713618516922,0.791217029094696,-0.03780323266983032,0.7467420101165771,0.7845256328582764,-0.008402448147535324,0.7575235962867737,0.8007113933563232,-0.027134323492646217,0.7425844669342041,0.8119680881500244,-0.02810027077794075,0.73187655210495,0.809916079044342,-0.02329838275909424,0.7482947111129761,0.8025404214859009,-0.007017594762146473,0.7563632130622864,0.8147180676460266,-0.018292713910341263,0.7451338171958923,0.8215879201889038,-0.01688098907470703,0.7354634404182434,0.8188925385475159,-0.011599820107221603,RightIndexHook
0,0.7154890298843384,0.8373578786849976,3.4775024460032e-07,0.7137299180030823,0.8229774236679077,-0.02272588387131691,0.7238869667053223,0.8042941093444824,-0.035685837268829346,0.7459420561790466,0.7959977388381958,-0.04627778008580208,0.7658595442771912,0.7876484990119934,-0.054736360907554626,0.7454829812049866,0.7567858695983887,-0.02177913300693035,0.767009437084198,0.7205182313919067,-0.0400727279484272,0.7848823070526123,0.7183162569999695,-0.05081747844815254,0.7953392863273621,0.7285081744194031,-0.05481239780783653,0.757637083530426,0.7740373611450195,-0.01680220291018486,0.7889363765716553,0.7611278891563416,-0.03499972075223923,0.8060302138328552,0.7663543820381165,-0.04253377765417099,0.8165637850761414,0.7721113562583923,-0.043644241988658905,0.762796938419342,0.792366087436676,-0.014581997878849506,0.7725095152854919,0.8073498606681824,-0.033465780317783356,0.7544133067131042,0.8192368745803833,-0.03450777009129524,0.7418512105941772,0.8205087780952454,-0.029408834874629974,0.7639265060424805,0.8108170032501221,-0.014137004502117634,0.7685320377349854,0.8233481049537659,-0.02587692253291607,0.7551339864730835,0.8308520317077637,-0.024134093895554543,0.7447896599769592,0.8294715285301208,-0.01892424374818802,RightIndexHook
0,0.7079795598983765,0.8368641138076782,-1.657867246263045e-11,0.7055215239524841,0.8169363141059875,-0.020066559314727783,0.7127966284751892,0.795854389667511,-0.031814634799957275,0.7347691655158997,0.7881585955619812,-0.04207699000835419,0.7538476586341858,0.7799422144889832,-0.05030224099755287,0.7362046241760254,0.7473592758178711,-0.016910484060645103,0.7557779550552368,0.7080470323562622,-0.03373100981116295,0.7710031867027283,0.7084040641784668,-0.04459414631128311,0.7803082466125488,0.7212130427360535,-0.04951116815209389,0.7461392283439636,0.7625859379768372,-0.012892363592982292,0.7631473541259766,0.7768067121505737,-0.033209461718797684,0.7522042393684387,0.7953639626502991,-0.04060405492782593,0.7418126463890076,0.8004105091094971,-0.040978360921144485,0.7515800595283508,0.7816564440727234,-0.011458096094429493,0.7615280151367188,0.8010009527206421,-0.03122623823583126,0.7462502121925354,0.8144306540489197,-0.03231409937143326,0.7353034019470215,0.8146010637283325,-0.027452334761619568,0.7538267374038696,0.7999417781829834,-0.011578339152038097,0.7627705335617065,0.8136047720909119,-0.02394072711467743,0.7511166334152222,0.8224753737449646,-0.02258865162730217,0.7405735850334167,0.8209978342056274,-0.017272066324949265,RightIndexHook
0,0.690624475479126,0.8345338702201843,-2.7305341987471365e-08,0.6833851933479309,0.8142866492271423,-0.021551568061113358,0.6883182525634766,0.7902324795722961,-0.034809086471796036,0.710929274559021,0.7783029675483704,-0.04641300067305565,0.7317883372306824,0.7699649333953857,-0.0561981238424778,0.7137768864631653,0.7395144701004028,-0.019080154597759247,0.7310943603515625,0.7008044123649597,-0.03582439571619034,0.7450765371322632,0.696709930896759,-0.046572670340538025,0.7548749446868896,0.705987811088562,-0.05194041505455971,0.7250710129737854,0.7541648149490356,-0.015125876292586327,0.7422899603843689,0.7663853764533997,-0.0357888787984848,0.7292578816413879,0.7869956493377686,-0.042405713349580765,0.7175056338310242,0.7933188676834106,-0.04233207181096077,0.7323887348175049,0.7739939093589783,-0.013788757845759392,0.7435443997383118,0.788762092590332,-0.03352434188127518,0.7272310853004456,0.8051468133926392,-0.033350441604852676,0.7158146500587463,0.8066565990447998,-0.028189223259687424,0.7363560199737549,0.7939664125442505,-0.01422134693711996,0.7442756295204163,0.8044657111167908,-0.027171354740858078,0.7315842509269714,0.8148919939994812,-0.02567858062684536,0.7209875583648682,0.8141611218452454,-0.020562760531902313,RightIndexHook
0,0.6788745522499084,0.8397583961486816,-9.25235639215316e-08,0.6633159518241882,0.8201829791069031,-0.017831534147262573,0.6624434590339661,0.7945238947868347,-0.029965799301862717,0.6816238164901733,0.7838312983512878,-0.04084647446870804,0.7021600008010864,0.779640257358551,-0.04968910291790962,0.6875142455101013,0.7398545145988464,-0.02021818794310093,0.7045744061470032,0.6994092464447021,-0.037943292409181595,0.7180800437927246,0.7005592584609985,-0.04996201768517494,0.7271040678024292,0.7149763107299805,-0.05636874958872795,0.7039241194725037,0.7474479079246521,-0.01780346781015396,0.7172477841377258,0.7715920805931091,-0.038155995309352875,0.7082433104515076,0.7970227003097534,-0.045723650604486465,0.6987110376358032,0.8057329058647156,-0.047786809504032135,0.7149950265884399,0.7644560933113098,-0.017522478476166725,0.7240738272666931,0.7883094549179077,-0.03528936952352524,0.7115952372550964,0.8061100244522095,-0.035261478275060654,0.7009773850440979,0.8086978197097778,-0.0317942351102829,0.7228386998176575,0.783319890499115,-0.01894565112888813,0.7287824153900146,0.8030557036399841,-0.030890759080648422,0.7177748084068298,0.8147768378257751,-0.030122002586722374,0.7066178917884827,0.8148128986358643,-0.026208171620965004,RightIndexHook
0,0.6577197909355164,0.846077561378479,-7.345490615762174e-08,0.6430113911628723,0.8263800144195557,-0.017604824155569077,0.6375307440757751,0.8036985397338867,-0.03199595585465431,0.6530135273933411,0.7991205453872681,-0.045399174094200134,0.6745206117630005,0.79917311668396,-0.056889861822128296,0.6667885780334473,0.7466731667518616,-0.020719492807984352,0.678602397441864,0.7180726528167725,-0.037874799221754074,0.6883118152618408,0.7164768576622009,-0.04941254109144211,0.6951056718826294,0.7253073453903198,-0.05611642822623253,0.6839736104011536,0.7559224963188171,-0.019361509010195732,0.6892672777175903,0.7845913171768188,-0.03800436854362488,0.6773920655250549,0.8093305826187134,-0.04405834525823593,0.6692924499511719,0.8162355422973633,-0.04554490000009537,0.6946285963058472,0.7761097550392151,-0.020233027637004852,0.6957463622093201,0.8086428046226501,-0.03683256730437279,0.6818400025367737,0.82442307472229,-0.03577885031700134,0.6735008955001831,0.8232995271682739,-0.03211800381541252,0.7017082571983337,0.7985705733299255,-0.022922882810235023,0.7007817029953003,0.8250146508216858,-0.03346748277544975,0.6892201900482178,0.8345708847045898,-0.03189924359321594,0.6798191666603088,0.8312810659408569,-0.027979720383882523,RightIndexHook
0,0.4305252134799957,0.8753710985183716,-1.7056139256510505e-07,0.39282751083374023,0.8623665571212769,-0.0008030440658330917,0.35914480686187744,0.8537735342979431,-0.010124425403773785,0.3293909728527069,0.8588956594467163,-0.02067379467189312,0.31294408440589905,0.8598873019218445,-0.030065199360251427,0.3517305552959442,0.7892206311225891,-0.0125578623265028,0.3225215673446655,0.7563118934631348,-0.03122233785688877,0.29641595482826233,0.7640631198883057,-0.04053010046482086,0.27947813272476196,0.7780939936637878,-0.04536014795303345,0.3635198473930359,0.7976131439208984,-0.020556239411234856,0.3160686194896698,0.8354846239089966,-0.0387505441904068,0.32802602648735046,0.8585032224655151,-0.037840586155653,0.34330621361732483,0.855390727519989,-0.03506218269467354,0.37350472807884216,0.8212538957595825,-0.0296291783452034,0.33522385358810425,0.872046172618866,-0.04457658901810646,0.348079115152359,0.885435938835144,-0.03545094281435013,0.3589690625667572,0.8739864230155945,-0.027356436476111412,0.38041284680366516,0.851129949092865,-0.03908122330904007,0.3483067750930786,0.8935270309448242,-0.048220887780189514,0.3557374179363251,0.9053223729133606,-0.042060788720846176,0.3640649914741516,0.8980832099914551,-0.035741958767175674,RightIndexHook
0,0.4252125918865204,0.8539519906044006,-2.1368637703744753e-07,0.38250550627708435,0.8456421494483948,0.00183673610445112,0.34895017743110657,0.834588885307312,-0.006489560939371586,0.3193487823009491,0.8312479853630066,-0.0172591432929039,0.301981657743454,0.823835015296936,-0.026667915284633636,0.34302183985710144,0.7602384686470032,-0.006415944080799818,0.3135169446468353,0.7224211692810059,-0.024022290483117104,0.2873537838459015,0.7301163077354431,-0.032700635492801666,0.27259793877601624,0.7462230324745178,-0.036736756563186646,0.35505369305610657,0.7670433521270752,-0.015446620993316174,0.3078835606575012,0.8024662733078003,-0.031871166080236435,0.3182827830314636,0.826649010181427,-0.03044276498258114,0.3335655927658081,0.8253777623176575,-0.027453653514385223,0.36486414074897766,0.7895110845565796,-0.0257186908274889,0.32630228996276855,0.8409548997879028,-0.038972027599811554,0.3388999104499817,0.8550313115119934,-0.02954196184873581,0.3501525819301605,0.8446938395500183,-0.021734707057476044,0.37096071243286133,0.8193840980529785,-0.03638843819499016,0.34054508805274963,0.8632634878158569,-0.04442444443702698,0.3485216200351715,0.8765252232551575,-0.038058895617723465,0.3573748469352722,0.8699540495872498,-0.03170393779873848,RightIndexHook
0,0.47322991490364075,0.8683355450630188,-2.2596785242967599e-07,0.4281899333000183,0.8611857295036316,0.0009805468143895268,0.3923870325088501,0.8497651219367981,-0.008624468930065632,0.363191694021225,0.8478999137878418,-0.020854393020272255,0.3467692732810974,0.8431376814842224,-0.031646620482206345,0.38791772723197937,0.7720072269439697,-0.009369006380438805,0.3598664402961731,0.732139527797699,-0.02973649464547634,0.3339524567127228,0.7456037402153015,-0.039911359548568726,0.32070353627204895,0.7697598934173584,-0.044451236724853516,0.40261510014533997,0.7807108759880066,-0.019645115360617638,0.35404810309410095,0.8268545866012573,-0.03816605359315872,0.36870238184928894,0.8499609231948853,-0.03671110421419144,0.38638365268707275,0.8439019918441772,-0.03348135948181152,0.41592976450920105,0.8058050870895386,-0.03140996769070625,0.3763851821422577,0.8652621507644653,-0.04598323255777359,0.39215657114982605,0.8760616183280945,-0.03524067625403404,0.4048183560371399,0.8605968356132507,-0.026584425941109657,0.42550206184387207,0.8380290865898132,-0.04375399649143219,0.39370641112327576,0.8871784210205078,-0.05358993262052536,0.4047050178050995,0.8964357972145081,-0.04657452180981636,0.41558194160461426,0.8842846155166626,-0.03945139795541763,RightIndexHook
0,0.4767959415912628,0.8701956272125244,-2.3088261968950974e-07,0.43165096640586853,0.8637625575065613,0.0005851134192198515,0.39539864659309387,0.8528475761413574,-0.009156725369393826,0.3657167851924896,0.8502031564712524,-0.02148260734975338,0.34864097833633423,0.8444235324859619,-0.032251667231321335,0.3904109299182892,0.7725899815559387,-0.009458235464990139,0.36207160353660583,0.7328678369522095,-0.03060654178261757,0.33610039949417114,0.7463831305503845,-0.0414201095700264,0.32214322686195374,0.7705183029174805,-0.04623746499419212,0.40488195419311523,0.7816426753997803,-0.019741659983992577,0.3561469316482544,0.8281761407852173,-0.03915201127529144,0.37110400199890137,0.8510973453521729,-0.03818872198462486,0.3889027535915375,0.8452060222625732,-0.035105057060718536,0.4181954562664032,0.8072330355644226,-0.03162228688597679,0.37864652276039124,0.8667669296264648,-0.047002971172332764,0.3947974145412445,0.8779304027557373,-0.036455269902944565,0.4075140953063965,0.8628308773040771,-0.02763332985341549,0.4279407858848572,0.8397485017776489,-0.04411570355296135,0.3959512710571289,0.8878156542778015,-0.05409068241715431,0.4068862795829773,0.897892415523529,-0.04698437824845314,0.4174919128417969,0.8864213228225708,-0.03967093676328659,RightIndexHook
0,0.5033676624298096,0.8814825415611267,-2.596909212115861e-07,0.4571550488471985,0.8680705428123474,0.002674246672540903,0.4212280511856079,0.8576092720031738,-0.00619883555918932,0.39242759346961975,0.859505295753479,-0.018536444753408432,0.3770589232444763,0.8566046953201294,-0.02954370342195034,0.41915908455848694,0.7811780571937561,-0.0062240371480584145,0.3924540877342224,0.745193362236023,-0.026052428409457207,0.36768484115600586,0.7589699029922485,-0.035606272518634796,0.3547053337097168,0.7831794619560242,-0.039549317210912704,0.43442535400390625,0.7920496463775635,-0.017652999609708786,0.38676267862319946,0.8424697518348694,-0.0364995039999485,0.4017939567565918,0.8620423674583435,-0.0359002985060215,0.41836920380592346,0.854707658290863,-0.033017441630363464,0.44922730326652527,0.818139374256134,-0.03047163225710392,0.40895891189575195,0.8800359964370728,-0.045193206518888474,0.4249900281429291,0.8867526054382324,-0.035370834171772,0.4369979500770569,0.8703780174255371,-0.026931747794151306,0.46058225631713867,0.8509503602981567,-0.04367811605334282,0.4268746078014374,0.8999153971672058,-0.05284846946597099,0.4376548230648041,0.9059825539588928,-0.045605529099702835,0.4488411843776703,0.8928143978118896,-0.038087423890829086,RightIndexHook
